Date,ENGI FP Equity,CS FP Equity
2011-12-30,21.12,10.045
2011-12-29,20.865,9.877
2011-12-28,20.195,9.99
2011-12-27,20.535,10.245
2011-12-23,20.475,10.26
2011-12-22,20.195,10.265
2011-12-21,19.71,10.095
2011-12-20,20.225,10.425
2011-12-19,19.52,9.974
2011-12-16,19.73,9.771
2011-12-15,20.045,9.785
2011-12-14,19.625,9.69
2011-12-13,20.34,10.10
2011-12-12,20.705,10.45
2011-12-09,21.34,11.17
2011-12-08,20.35,10.95
2011-12-07,20.885,11.385
2011-12-06,20.975,11.26
2011-12-05,21.39,11.26
2011-12-02,20.92,11.07
2011-12-01,20.88,10.50
2011-11-30,20.785,10.72
2011-11-29,19.64,10.105
2011-11-28,19.53,10.01
2011-11-25,18.13,8.85
2011-11-24,17.975,8.705
2011-11-23,18.185,8.65
2011-11-22,18.555,8.623
2011-11-21,18.575,9.028
2011-11-18,19.315,9.509
2011-11-17,19.355,9.614
2011-11-16,19.745,9.84
2011-11-15,19.715,9.88
2011-11-14,19.80,10.405
2011-11-11,20.50,10.605
2011-11-10,19.975,10.20
2011-11-09,20.075,10.055
2011-11-08,20.64,10.57
2011-11-07,20.485,10.35
2011-11-04,20.075,10.54
2011-11-03,20.845,10.935
2011-11-02,20.145,10.405
2011-11-01,19.68,10.30
2011-10-31,20.515,11.77
2011-10-28,21.76,12.175
2011-10-27,22.355,12.48
2011-10-26,20.905,10.88
2011-10-25,21.075,10.90
2011-10-24,21.58,11.095
2011-10-21,21.50,10.71
2011-10-20,20.90,10.10
2011-10-19,21.82,10.795
2011-10-18,21.76,10.385
2011-10-17,23.115,10.745
2011-10-14,23.57,10.935
2011-10-13,23.13,11.00
2011-10-12,23.13,11.825
2011-10-11,23.17,11.585
2011-10-10,23.83,11.525
2011-10-07,23.81,11.03
2011-10-06,23.505,10.495
2011-10-05,22.87,9.698
2011-10-04,22.135,8.913
2011-10-03,22.395,9.572
2011-09-30,22.44,9.90
2011-09-29,22.94,10.285
2011-09-28,22.49,10.00
2011-09-27,22.525,9.814
2011-09-26,21.025,8.979
2011-09-23,20.185,8.30
2011-09-22,19.93,8.164
2011-09-21,20.97,8.792
2011-09-20,21.205,9.075
2011-09-19,20.56,9.306
2011-09-16,21.09,9.639
2011-09-15,21.045,9.899
2011-09-14,20.305,9.296
2011-09-13,19.66,8.693
2011-09-12,19.62,8.484
2011-09-09,19.835,9.398
2011-09-08,20.51,10.17
2011-09-07,20.49,10.02
2011-09-06,19.63,9.619
2011-09-05,20.045,9.78
2011-09-02,20.82,10.525
2011-09-01,21.455,11.165
2011-08-31,21.955,11.18
2011-08-30,21.325,10.61
2011-08-29,21.555,10.47
2011-08-26,20.86,10.235
2011-08-25,20.90,10.60
2011-08-24,21.315,10.645
2011-08-23,20.58,10.245
2011-08-22,20.165,10.285
2011-08-19,19.485,10.28
2011-08-18,19.405,10.555
2011-08-17,20.71,11.36
2011-08-16,20.44,11.22
2011-08-15,20.90,11.24
2011-08-12,20.755,10.915
2011-08-11,19.625,10.43
2011-08-10,19.175,10.04
2011-08-09,20.02,11.235
2011-08-08,19.82,10.99
2011-08-05,20.41,11.555
2011-08-04,21.01,11.71
2011-08-03,21.91,12.03
2011-08-02,21.805,12.40
2011-08-01,22.04,12.805
2011-07-29,22.83,13.11
2011-07-28,23.19,13.455
2011-07-27,23.275,13.44
2011-07-26,23.655,13.73
2011-07-25,23.735,13.705
2011-07-22,23.94,14.335
2011-07-21,23.705,14.41
2011-07-20,23.185,13.645
2011-07-19,22.63,13.14
2011-07-18,22.47,12.885
2011-07-15,22.87,13.62
2011-07-14,23.22,13.925
2011-07-13,23.525,14.02
2011-07-12,23.325,14.015
2011-07-11,23.695,14.24
2011-07-08,24.285,15.245
2011-07-07,24.88,15.65
2011-07-06,24.615,15.505
2011-07-05,24.90,15.61
2011-07-04,25.335,15.77
2011-07-01,25.315,15.845
2011-06-30,25.235,15.67
2011-06-29,24.78,15.26
2011-06-28,24.12,14.895
2011-06-27,23.915,14.615
2011-06-24,23.995,14.515
2011-06-23,24.03,14.88
2011-06-22,24.555,15.26
2011-06-21,24.64,15.375
2011-06-20,24.135,15.00
2011-06-17,24.425,15.20
2011-06-16,24.20,14.815
2011-06-15,23.96,15.145
2011-06-14,24.305,15.14
2011-06-13,24.07,14.735
2011-06-10,24.13,14.71
2011-06-09,24.69,14.92
2011-06-08,24.43,14.595
2011-06-07,24.55,14.68
2011-06-06,24.325,14.45
2011-06-03,24.61,14.75
2011-06-02,24.775,14.665
2011-06-01,25.165,15.055
2011-05-31,25.56,14.84
2011-05-30,25.245,14.53
2011-05-27,25.425,14.605
2011-05-26,25.45,14.54
2011-05-25,25.65,14.565
2011-05-24,25.675,14.305
2011-05-23,25.535,14.34
2011-05-20,26.095,14.69
2011-05-19,26.41,14.835
2011-05-18,26.185,14.47
2011-05-17,25.86,14.32
2011-05-16,25.88,14.55
2011-05-13,25.855,14.62
2011-05-12,26.01,14.795
2011-05-11,26.235,15.05
2011-05-10,26.265,14.925
2011-05-09,26.095,14.655
2011-05-06,26.715,15.19
2011-05-05,26.48,15.025
2011-05-04,26.685,14.995
2011-05-03,27.815,15.215
2011-05-02,27.73,15.16
2011-04-29,27.625,15.15
2011-04-28,27.77,15.69
2011-04-27,27.48,15.515
2011-04-26,27.325,15.325
2011-04-21,27.155,15.105
2011-04-20,27.23,14.93
2011-04-19,26.48,14.625
2011-04-18,26.48,14.44
2011-04-15,27.235,15.32
2011-04-14,27.095,15.42
2011-04-13,27.38,15.69
2011-04-12,27.21,15.55
2011-04-11,27.335,15.775
2011-04-08,27.425,15.85
2011-04-07,27.33,15.555
2011-04-06,27.63,15.42
2011-04-05,27.73,15.035
2011-04-04,28.275,15.145
2011-04-01,28.35,15.21
2011-03-31,28.75,14.745
2011-03-30,28.80,15.01
2011-03-29,28.085,14.735
2011-03-28,27.895,14.75
2011-03-25,27.77,14.68
2011-03-24,27.815,14.725
2011-03-23,27.465,14.535
2011-03-22,27.15,14.495
2011-03-21,27.02,14.525
2011-03-18,26.31,14.01
2011-03-17,26.10,13.945
2011-03-16,25.73,13.33
2011-03-15,26.265,13.695
2011-03-14,26.94,14.125
2011-03-11,27.24,14.61
2011-03-10,27.29,14.915
2011-03-09,27.43,15.11
2011-03-08,27.555,15.225
2011-03-07,27.57,14.845
2011-03-04,27.925,15.01
2011-03-03,28.59,14.945
2011-03-02,28.21,14.705
2011-03-01,28.75,15.035
2011-02-28,29.375,15.22
2011-02-25,29.065,15.04
2011-02-24,28.805,14.745
2011-02-23,28.345,14.825
2011-02-22,28.80,14.845
2011-02-21,29.345,14.965
2011-02-18,29.70,15.52
2011-02-17,29.855,15.40
2011-02-16,29.725,15.925
2011-02-15,29.55,15.585
2011-02-14,29.64,15.45
2011-02-11,29.72,15.645
2011-02-10,29.535,15.75
2011-02-09,29.455,15.875
2011-02-08,29.26,16.11
2011-02-07,29.50,15.88
2011-02-04,29.03,15.56
2011-02-03,29.07,15.385
2011-02-02,29.345,15.61
2011-02-01,29.50,15.645
2011-01-31,28.975,15.46
2011-01-28,29.025,15.39
2011-01-27,29.24,15.555
2011-01-26,29.36,15.345
2011-01-25,29.55,15.15
2011-01-24,29.825,15.12
2011-01-21,29.655,14.95
2011-01-20,29.94,14.70
2011-01-19,29.215,14.27
2011-01-18,28.98,14.75
2011-01-17,28.44,14.50
2011-01-14,28.425,14.54
2011-01-13,28.145,14.30
2011-01-12,27.705,13.67
2011-01-11,26.945,12.975
2011-01-10,26.615,12.755
2011-01-07,27.215,13.205
2011-01-06,27.515,13.50
2011-01-05,27.575,13.24
2011-01-04,27.595,13.075
2011-01-03,27.30,12.83
2010-12-31,26.85,12.45
2010-12-30,27.24,12.585
2010-12-29,27.63,12.69
2010-12-28,27.42,12.655
2010-12-27,27.59,12.68
2010-12-24,28.05,12.83
2010-12-23,28.215,12.89
2010-12-22,28.16,12.86
2010-12-21,28.20,12.91
2010-12-20,27.765,12.78
2010-12-17,27.18,12.645
2010-12-16,27.705,12.73
2010-12-15,27.495,12.655
2010-12-14,27.71,12.825
2010-12-13,27.64,12.85
2010-12-10,27.47,12.695
2010-12-09,27.535,12.83
2010-12-08,26.98,12.27
2010-12-07,26.825,11.905
2010-12-06,26.335,11.675
2010-12-03,26.265,11.74
2010-12-02,26.295,11.815
2010-12-01,25.65,11.42
2010-11-30,25.55,11.06
2010-11-29,25.585,11.47
2010-11-26,26.465,11.885
2010-11-25,26.84,12.135
2010-11-24,27.02,12.10
2010-11-23,27.075,12.16
2010-11-22,27.945,12.605
2010-11-19,27.885,12.835
2010-11-18,27.745,12.935
2010-11-17,27.015,12.73
2010-11-16,26.85,12.87
2010-11-15,27.62,13.54
2010-11-12,27.025,13.24
2010-11-11,27.22,13.255
2010-11-10,27.69,13.40
2010-11-09,28.87,13.765
2010-11-08,28.705,13.575
2010-11-05,28.71,13.72
2010-11-04,28.64,13.44
2010-11-03,28.095,13.07
2010-11-02,28.74,13.20
2010-11-01,28.465,13.11
2010-10-29,28.68,13.08
2010-10-28,28.25,13.20
2010-10-27,27.805,13.15
2010-10-26,28.30,13.36
2010-10-25,28.085,13.35
2010-10-22,28.175,13.335
2010-10-21,28.205,13.60
2010-10-20,27.70,13.77
2010-10-19,27.59,13.67
2010-10-18,27.81,13.84
2010-10-15,27.815,13.73
2010-10-14,27.60,13.93
2010-10-13,27.61,13.78
2010-10-12,26.625,13.34
2010-10-11,27.185,13.54
2010-10-08,27.05,13.45
2010-10-07,26.835,13.345
2010-10-06,26.275,13.11
2010-10-05,26.00,12.80
2010-10-04,25.49,12.49
2010-10-01,25.955,12.725
2010-09-30,26.26,12.825
2010-09-29,26.32,13.02
2010-09-28,26.29,12.835
2010-09-27,26.19,12.80
2010-09-24,26.07,13.075
2010-09-23,25.655,12.69
2010-09-22,25.675,12.92
2010-09-21,25.925,13.105
2010-09-20,25.865,13.11
2010-09-17,25.32,12.785
2010-09-16,25.885,13.08
2010-09-15,26.06,13.19
2010-09-14,26.43,13.21
2010-09-13,26.765,13.30
2010-09-10,26.615,13.12
2010-09-09,26.935,12.91
2010-09-08,26.655,13.015
2010-09-07,26.285,12.99
2010-09-06,26.29,13.135
2010-09-03,25.95,13.22
2010-09-02,25.54,12.885
2010-09-01,25.435,12.965
2010-08-31,24.435,12.265
2010-08-30,24.84,12.265
2010-08-27,24.65,12.485
2010-08-26,24.34,12.425
2010-08-25,24.30,12.12
2010-08-24,24.515,12.45
2010-08-23,25.02,12.575
2010-08-20,24.97,12.585
2010-08-19,25.30,12.90
2010-08-18,25.915,13.31
2010-08-17,25.97,13.47
2010-08-16,25.36,13.095
2010-08-13,25.75,13.15
2010-08-12,25.98,13.205
2010-08-11,25.625,13.66
2010-08-10,26.37,14.275
2010-08-09,26.79,14.475
2010-08-06,26.19,14.24
2010-08-05,26.68,14.675
2010-08-04,26.44,14.64
2010-08-03,26.30,14.735
2010-08-02,26.24,14.705
2010-07-30,25.49,14.145
2010-07-29,25.935,14.235
2010-07-28,25.63,14.45
2010-07-27,25.525,14.25
2010-07-26,25.335,13.35
2010-07-23,25.31,13.10
2010-07-22,25.26,13.215
2010-07-21,24.315,12.735
2010-07-20,24.315,12.645
2010-07-19,24.50,12.675
2010-07-16,24.32,12.885
2010-07-15,25.33,13.365
2010-07-14,25.58,13.755
2010-07-13,25.59,13.62
2010-07-12,25.095,13.335
2010-07-09,24.965,13.29
2010-07-08,24.865,13.34
2010-07-07,24.59,12.91
2010-07-06,23.86,12.585
2010-07-05,23.055,12.24
2010-07-02,23.27,12.395
2010-07-01,22.795,12.275
2010-06-30,23.50,12.745
2010-06-29,23.53,12.705
2010-06-28,24.47,13.44
2010-06-25,24.375,13.13
2010-06-24,25.00,13.25
2010-06-23,25.605,13.555
2010-06-22,26.11,13.875
2010-06-21,26.30,14.04
2010-06-18,25.845,13.855
2010-06-17,26.00,13.87
2010-06-16,25.945,13.96
2010-06-15,25.47,13.695
2010-06-14,25.28,13.60
2010-06-11,24.805,13.115
2010-06-10,24.75,12.825
2010-06-09,24.545,12.31
2010-06-08,24.43,12.11
2010-06-07,24.56,12.34
2010-06-04,25.07,12.535
2010-06-03,25.895,13.20
2010-06-02,25.43,13.11
2010-06-01,25.475,13.30
2010-05-31,25.26,13.455
2010-05-28,25.585,13.515
2010-05-27,25.565,13.55
2010-05-26,24.605,12.735
2010-05-25,24.275,12.295
2010-05-24,24.89,12.86
2010-05-21,25.155,13.015
2010-05-20,24.76,12.76
2010-05-19,25.115,13.03
2010-05-18,25.655,13.405
2010-05-17,25.00,13.01
2010-05-14,24.965,13.095
2010-05-13,26.04,14.165
2010-05-12,26.08,14.325
2010-05-11,25.73,14.15
2010-05-10,25.865,14.405
2010-05-07,24.085,11.82
2010-05-06,25.51,12.65
2010-05-05,26.175,13.47
2010-05-04,27.00,14.15
2010-05-03,27.30,14.90
2010-04-30,26.795,15.10
2010-04-29,26.625,15.455
2010-04-28,26.33,15.145
2010-04-27,26.83,15.63
2010-04-26,27.665,16.685
2010-04-23,27.51,16.48
2010-04-22,27.53,16.41
2010-04-21,27.76,16.765
2010-04-20,28.25,17.16
2010-04-19,28.06,16.775
2010-04-16,28.145,17.03
2010-04-15,28.73,17.415
2010-04-14,28.60,17.575
2010-04-13,28.60,17.28
2010-04-12,28.95,17.25
2010-04-09,28.72,17.00
2010-04-08,28.48,16.49
2010-04-07,28.80,16.58
2010-04-06,28.83,16.69
2010-04-01,28.85,16.71
2010-03-31,28.60,16.47
2010-03-30,28.95,16.475
2010-03-29,28.74,16.58
2010-03-26,28.27,16.58
2010-03-25,28.47,16.605
2010-03-24,27.74,16.14
2010-03-23,27.76,16.015
2010-03-22,27.715,15.765
2010-03-19,27.90,15.80
2010-03-18,27.90,15.90
2010-03-17,28.07,16.155
2010-03-16,28.135,15.84
2010-03-15,28.10,15.68
2010-03-12,28.19,16.17
2010-03-11,28.32,16.055
2010-03-10,28.09,16.125
2010-03-09,27.89,15.715
2010-03-08,27.47,15.58
2010-03-05,27.335,15.615
2010-03-04,26.685,15.135
2010-03-03,27.42,15.195
2010-03-02,27.375,15.16
2010-03-01,27.17,14.81
2010-02-26,26.97,14.785
2010-02-25,26.735,14.40
2010-02-24,27.47,14.90
2010-02-23,27.45,14.88
2010-02-22,27.555,15.175
2010-02-19,27.56,15.405
2010-02-18,27.195,15.64
2010-02-17,27.03,15.555
2010-02-16,26.925,14.975
2010-02-15,26.615,14.66
2010-02-12,26.615,14.44
2010-02-11,26.395,14.47
2010-02-10,26.50,14.845
2010-02-09,26.32,14.415
2010-02-08,26.485,14.30
2010-02-05,26.225,14.28
2010-02-04,27.17,15.20
2010-02-03,27.92,15.64
2010-02-02,27.92,15.62
2010-02-01,27.71,15.175
2010-01-29,27.42,15.00
2010-01-28,27.42,15.055
2010-01-27,27.95,15.29
2010-01-26,28.21,15.515
2010-01-25,28.01,15.54
2010-01-22,28.27,15.60
2010-01-21,28.51,16.00
2010-01-20,28.73,16.32
2010-01-19,29.20,16.74
2010-01-18,28.975,16.69
2010-01-15,28.355,16.64
2010-01-14,29.065,17.02
2010-01-13,29.82,16.865
2010-01-12,30.22,16.875
2010-01-11,30.375,17.025
2010-01-08,30.375,17.115
2010-01-07,30.085,17.06
2010-01-06,30.45,17.255
2010-01-05,30.475,17.08
2010-01-04,30.22,16.80
2009-12-31,30.285,16.54
2009-12-30,30.045,16.625
2009-12-29,30.215,16.805
2009-12-28,29.93,16.755
2009-12-24,29.385,16.64
2009-12-23,29.48,16.66
2009-12-22,29.685,16.39
2009-12-21,29.35,16.265
2009-12-18,28.66,15.98
2009-12-17,28.765,16.325
2009-12-16,29.13,16.295
2009-12-15,29.105,15.895
2009-12-14,29.90,15.99
2009-12-11,29.605,15.62
2009-12-10,29.325,15.88
2009-12-09,29.00,15.68
2009-12-08,29.16,16.33
2009-12-07,29.425,16.71
2009-12-04,29.48,16.615
2009-12-03,28.62,16.54
2009-12-02,28.62,16.365
2009-12-01,28.50,16.43
2009-11-30,27.81,15.87
2009-11-27,28.545,16.21
2009-11-26,28.50,15.99
2009-11-25,29.325,16.895
2009-11-24,29.14,16.78
2009-11-23,29.34,17.12
2009-11-20,29.08,16.68
2009-11-19,28.93,16.83
2009-11-18,29.66,17.23
2009-11-17,29.59,16.75
2009-11-16,29.965,16.54
2009-11-13,29.665,16.35
2009-11-12,29.625,16.555
2009-11-11,29.64,16.725
2009-11-10,29.305,16.90
2009-11-09,29.35,16.5615
2009-11-06,28.875,16.4931
2009-11-05,28.98,16.4101
2009-11-04,28.865,16.3417
2009-11-03,28.19,16.0241
2009-11-02,28.635,16.5029
2009-10-30,28.505,16.625
2009-10-29,29.125,17.0452
2009-10-28,29.10,16.7814
2009-10-27,29.15,17.4605
2009-10-26,29.22,17.4116
2009-10-23,29.53,18.0174
2009-10-22,29.96,18.1004
2009-10-21,30.165,18.6085
2009-10-20,30.20,19.0287
2009-10-19,29.90,19.0531
2009-10-16,29.545,18.76
2009-10-15,29.93,19.2632
2009-10-14,29.93,19.0433
2009-10-13,29.60,18.5157
2009-10-12,29.99,18.9065
2009-10-09,30.09,18.589
2009-10-08,30.225,18.6281
2009-10-07,30.15,18.3691
2009-10-06,30.26,18.247
2009-10-05,29.88,17.5289
2009-10-02,29.375,17.5386
2009-10-01,29.60,17.8317
2009-09-30,30.345,18.076
2009-09-29,30.22,17.5679
2009-09-28,30.57,17.436
2009-09-25,29.60,17.0403
2009-09-24,29.83,17.0208
2009-09-23,30.22,17.2406
2009-09-22,30.865,17.0647
2009-09-21,31.265,16.8351
2009-09-18,30.625,16.8009
2009-09-17,30.70,17.0501
2009-09-16,31.06,17.0696
2009-09-15,31.02,16.9035
2009-09-14,30.775,16.8058
2009-09-11,30.345,16.7765
2009-09-10,30.43,16.244
2009-09-09,30.52,15.9264
2009-09-08,29.705,15.6577
2009-09-07,29.90,15.3744
2009-09-04,29.745,15.0275
2009-09-03,29.045,14.8126
2009-09-02,29.26,14.8858
2009-09-01,28.865,15.2181
2009-08-31,29.39,15.5161
2009-08-28,29.59,15.433
2009-08-27,29.84,15.4281
2009-08-26,29.25,15.6529
2009-08-25,29.75,15.6284
2009-08-24,29.76,15.7408
2009-08-21,29.50,15.6284
2009-08-20,28.23,15.1106
2009-08-19,27.94,15.1252
2009-08-18,27.245,15.1057
2009-08-17,26.715,15.0471
2009-08-14,27.255,15.4184
2009-08-13,28.035,15.7701
2009-08-12,28.13,15.648
2009-08-11,26.975,15.4477
2009-08-10,27.305,15.6919
2009-08-07,27.49,15.6724
2009-08-06,26.345,15.4232
2009-08-05,26.50,15.2132
2009-08-04,27.195,14.9591
2009-08-03,27.01,14.8516
2009-07-31,26.805,14.4901
2009-07-30,27.50,14.5488
2009-07-29,26.88,14.2947
2009-07-28,26.74,13.9918
2009-07-27,26.63,14.3338
2009-07-24,26.30,14.0651
2009-07-23,26.645,14.0846
2009-07-22,26.135,13.4104
2009-07-21,26.39,13.6254
2009-07-20,25.975,13.1955
2009-07-17,25.75,12.9121
2009-07-16,25.375,12.9659
2009-07-15,25.35,12.8486
2009-07-14,24.59,12.1842
2009-07-13,24.35,11.9009
2009-07-10,23.80,11.4905
2009-07-09,24.36,11.6419
2009-07-08,24.775,11.5784
2009-07-07,25.08,12.023
2009-07-06,26.075,12.194
2009-07-03,26.275,12.5653
2009-07-02,26.43,12.707
2009-07-01,27.27,13.4349
2009-06-30,26.54,13.0831
2009-06-29,26.92,13.601
2009-06-26,26.74,13.0978
2009-06-25,26.805,13.0636
2009-06-24,26.635,13.2541
2009-06-23,26.22,12.6874
2009-06-22,26.43,12.8682
2009-06-19,26.75,13.4007
2009-06-18,26.385,13.259
2009-06-17,25.99,12.8975
2009-06-16,26.20,13.2492
2009-06-15,26.235,13.601
2009-06-12,27.25,14.2068
2009-06-11,27.30,14.4315
2009-06-10,26.95,14.3631
2009-06-09,26.93,14.3289
2009-06-08,27.21,14.1286
2009-06-05,27.73,14.3778
2009-06-04,27.40,14.0211
2009-06-03,27.465,13.7427
2009-06-02,28.21,13.8404
2009-06-01,28.57,13.5766
2009-05-29,27.755,12.8095
2009-05-28,27.56,12.8095
2009-05-27,27.325,13.3372
2009-05-26,27.15,12.9219
2009-05-25,26.55,12.8437
2009-05-22,26.55,12.8047
2009-05-21,26.685,12.492
2009-05-20,27.72,12.8975
2009-05-19,26.98,12.6386
2009-05-18,25.90,12.1256
2009-05-15,26.365,11.7494
2009-05-14,26.185,11.8325
2009-05-13,26.54,11.6615
2009-05-12,26.31,12.6386
2009-05-11,26.24,12.79
2009-05-08,27.045,12.9024
2009-05-07,26.32,12.2917
2009-05-06,26.53,13.132
2009-05-05,27.90,12.7998
2009-05-04,28.68,13.1124
2009-04-30,27.30,12.4529
2009-04-29,26.74,11.30
2009-04-28,25.95,10.8945
2009-04-27,25.56,11.2853
2009-04-24,25.80,11.637
2009-04-23,24.23,11.4563
2009-04-22,24.59,11.4954
2009-04-21,24.65,10.87
2009-04-20,23.99,10.831
2009-04-17,25.14,11.8227
2009-04-16,25.37,11.2511
2009-04-15,24.96,10.831
2009-04-14,24.40,11.3342
2009-04-09,23.82,10.5916
2009-04-08,24.92,9.8832
2009-04-07,25.43,9.4513
2009-04-06,24.84,9.8588
2009-04-03,24.66,10.572
2009-04-02,25.825,10.5867
2009-04-01,25.215,9.3204
2009-03-31,25.85,8.8426
2009-03-30,25.545,8.568
2009-03-27,26.575,9.0097
2009-03-26,27.355,9.0683
2009-03-25,27.795,9.3214
2009-03-24,27.33,9.4591
2009-03-23,27.42,9.6731
2009-03-20,26.14,9.1474
2009-03-19,25.135,9.2217
2009-03-18,25.12,8.187
2009-03-17,25.575,7.9886
2009-03-16,26.23,7.928
2009-03-13,24.40,7.4757
2009-03-12,24.305,7.6584
2009-03-11,25.00,7.4258
2009-03-10,25.64,6.8914
2009-03-09,24.76,5.7433
2009-03-06,24.605,6.0872
2009-03-05,24.20,6.3989
2009-03-04,23.54,7.035
2009-03-03,22.82,6.7116
2009-03-02,23.25,6.9089
2009-02-27,25.29,7.1689
2009-02-26,25.48,7.8167
2009-02-25,24.87,7.1933
2009-02-24,25.85,7.4747
2009-02-23,25.89,7.9153
2009-02-20,26.19,8.0873
2009-02-19,26.90,9.9125
2009-02-18,27.07,10.9091
2009-02-17,27.83,10.8749
2009-02-16,27.60,11.1387
2009-02-13,27.575,11.6273
2009-02-12,27.79,11.4709
2009-02-11,28.945,11.896
2009-02-10,29.08,12.8193
2009-02-09,29.62,13.3763
2009-02-06,30.505,12.8535
2009-02-05,32.135,12.6532
2009-02-04,31.83,12.6141
2009-02-03,31.36,11.9106
2009-02-02,30.14,11.6224
2009-01-30,30.07,11.9351
2009-01-29,30.835,12.8975
2009-01-28,31.89,13.2053
2009-01-27,31.37,11.9595
2009-01-26,31.37,12.2233
2009-01-23,31.08,11.1387
2009-01-22,30.08,11.9351
2009-01-21,30.48,12.2135
2009-01-20,31.43,11.808
2009-01-19,31.90,12.194
2009-01-16,30.97,12.8535
2009-01-15,31.37,12.0181
2009-01-14,31.08,12.6434
2009-01-13,32.76,14.1775
2009-01-12,32.75,14.9005
2009-01-09,33.205,15.0813
2009-01-08,33.995,15.4623
2009-01-07,33.775,16.0925
2009-01-06,34.15,16.757
2009-01-05,35.94,16.6104
2009-01-02,35.32,16.6446
2008-12-31,35.325,15.4819
2008-12-30,35.325,15.2425
2008-12-29,33.745,14.412
2008-12-24,32.785,14.6465
2008-12-23,33.26,14.7442
2008-12-22,32.30,15.3206
2008-12-19,33.05,16.20
2008-12-18,33.10,15.3402
2008-12-17,31.68,15.0666
2008-12-16,30.645,15.4867
2008-12-15,30.785,14.7442
2008-12-12,29.48,14.9542
2008-12-11,30.30,15.6235
2008-12-10,30.50,16.20
2008-12-09,29.48,16.415
2008-12-08,30.285,15.9069
2008-12-05,27.37,13.3372
2008-12-04,29.155,14.4657
2008-12-03,30.59,14.8516
2008-12-02,30.44,14.9005
2008-12-01,28.92,13.8257
2008-11-28,31.455,14.6074
2008-11-27,31.355,13.9234
2008-11-26,30.97,12.8682
2008-11-25,32.765,12.8193
2008-11-24,33.54,13.132
2008-11-21,31.625,11.4416
2008-11-20,33.17,11.6322
2008-11-19,35.60,12.5604
2008-11-18,36.00,13.2297
2008-11-17,34.38,12.6532
2008-11-14,34.755,13.5766
2008-11-13,33.90,13.6108
2008-11-12,32.295,13.8404
2008-11-11,33.995,14.4413
2008-11-10,35.325,15.9411
2008-11-07,35.65,15.5503
2008-11-06,34.23,14.8028
2008-11-05,36.215,16.2928
2008-11-04,35.92,16.6104
2008-11-03,35.185,14.2068
2008-10-31,34.655,14.5097
2008-10-30,33.57,14.8516
2008-10-29,35.43,13.8257
2008-10-28,33.225,11.7592
2008-10-27,30.86,12.7558
2008-10-24,31.335,13.8306
2008-10-23,32.75,14.7051
2008-10-22,31.38,15.389
2008-10-21,32.295,16.757
2008-10-20,33.03,16.6055
2008-10-17,29.39,16.0486
2008-10-16,26.595,15.9557
2008-10-15,28.25,18.2372
2008-10-14,30.43,20.4308
2008-10-13,30.37,19.0873
2008-10-10,24.295,16.7716
2008-10-09,26.25,18.7893
2008-10-08,30.20,18.1737
2008-10-07,33.905,19.5612
2008-10-06,33.435,19.61
2008-10-03,36.81,22.5657
2008-10-02,35.90,21.5593
2008-10-01,36.42,23.6747
2008-09-30,36.50,22.3703
2008-09-29,36.00,21.0561
2008-09-26,36.79,22.7562
2008-09-25,36.81,23.0787
2008-09-24,35.15,21.9892
2008-09-23,35.61,21.9795
2008-09-22,35.40,22.7904
2008-09-19,36.655,24.0851
2008-09-18,33.35,19.8592
2008-09-17,34.42,19.3707
2008-09-16,35.24,19.312
2008-09-15,36.155,19.8885
2008-09-12,36.715,21.7401
2008-09-11,35.035,21.4714
2008-09-10,34.505,22.214
2008-09-09,35.68,22.4729
2008-09-08,36.76,23.2692
2008-09-05,36.16,20.6897
2008-09-04,37.28,21.4421
2008-09-03,38.43,22.3361
2008-09-02,39.99,22.5755
2008-09-01,40.00,21.0659
2008-08-29,39.40,21.359
2008-08-28,39.88,21.1196
2008-08-27,39.24,20.0448
2008-08-26,39.09,20.2598
2008-08-25,38.23,20.4454
2008-08-22,38.51,20.6311
2008-08-21,37.87,19.6784
2008-08-20,37.83,20.0546
2008-08-19,36.95,19.8592
2008-08-18,36.97,21.1343
2008-08-15,37.01,21.4616
2008-08-14,37.21,20.8314
2008-08-13,36.64,20.5871
2008-08-12,36.27,21.6766
2008-08-11,36.87,21.8378
2008-08-08,37.60,21.7303
2008-08-07,38.30,20.8705
2008-08-06,37.70,19.9129
2008-08-05,38.68,19.5856
2008-08-04,38.69,18.2568
2008-08-01,39.57,18.3838
2008-07-31,40.34,18.5499
2008-07-30,40.56,18.4278
2008-07-29,40.61,17.7634
2008-07-28,40.27,17.905
2008-07-25,41.80,18.4669
2008-07-24,42.48,19.3902
2008-07-23,43.50,19.7371
2008-07-22,42.00,18.5939
2008-07-21,43.76,18.7355
2008-07-18,42.42,18.589
2008-07-17,40.36,17.7878
2008-07-16,39.85,16.8742
2008-07-15,38.51,16.8254
2008-07-14,38.57,17.6803
2008-07-11,38.41,17.2602
2008-07-10,39.33,18.2079
2008-07-09,40.17,18.5548
2008-07-08,40.25,17.7145
2008-07-07,40.81,18.0956
2008-07-04,38.91,17.7096
2008-07-03,39.96,18.2861
2008-07-02,40.45,17.6363
2008-07-01,40.85,17.6363
2008-06-30,40.82,18.4278
2008-06-27,40.61,18.6134
2008-06-26,40.90,19.0433
2008-06-25,40.91,20.1132
2008-06-24,40.95,19.6491
2008-06-23,41.63,19.6589
2008-06-20,41.11,20.1425
2008-06-19,42.80,20.4992
2008-06-18,42.36,20.548
2008-06-17,42.27,21.0268
